"id";"taskname";"tasksequence";"istask";"sampen";"apen";"pen";"lle";"energy";"energyen"
"387";"SideWind";"2";"0";"2.195106233910052";"0.6127506917682033";"2.4975415198795456";"0.0020346760801831076";"447970.6577192633";"2.660906361187907"
"388";"SideWind";"3";"1";"2.0278786510110813";"0.5094690946594689";"2.398050141154805";"0.0026545681923289617";"431930.7244034536";"2.674464011643361"
"389";"SideWind";"4";"0";"1.9545811836915787";"0.45646595219929376";"2.3597184390508588";"0.0028405769427053583";"371766.37324507016";"2.653384497870282"
"399";"SideWind";"1";"1";"2.025739940729123";"0.6242549620149505";"2.726361949510823";"0.000588119214658665";"244262.4217044371";"2.659469957141773"
"400";"SideWind";"2";"0";"2.0920477046893473";"0.6159927377991874";"2.735069814902678";"0";"246073.47210892354";"2.654100609115646"
"401";"SideWind";"3";"1";"1.994662563511485";"0.5230702522402795";"2.745568557932306";"0.003221692616652534";"233813.23503525084";"2.66047942890511"
"402";"SideWind";"4";"0";"2.070717040375756";"0.56214753190751";"2.724663034670369";"0";"266569.41972946894";"2.655275951657941"
"412";"SideWind";"1";"1";"2.2124049411820215";"0.6119775359469091";"2.4510816637449";"0";"402650.6183969248";"2.638719443317097"
"413";"SideWind";"2";"0";"2.1571764222696035";"0.5940817209233225";"2.3596382752140883";"0.0005618005318741006";"387762.10723962093";"2.669264111134801"
"414";"SideWind";"3";"1";"2.141640039138918";"0.6095816860013983";"2.3256865711503587";"0.0013297210187329673";"410020.3613643849";"2.6376377134092963"
"415";"SideWind";"4";"0";"2.158350333821966";"0.6162732079603619";"2.5038282633280255";"0.003503879173174782";"362738.6385073052";"2.6510270646891803"
"425";"SideWind";"1";"1";"2.162319668188179";"0.5906999401841775";"2.487533019976577";"0.0009120018943563392";"308231.0210897007";"2.6386280934536614"
"426";"SideWind";"2";"0";"2.1645497581387745";"0.5932586618539051";"2.595241379122399";"0.00020645168243114403";"314640.8826430354";"2.6538223241179106"
"427";"SideWind";"3";"1";"2.123221421492011";"0.5759694820062053";"2.409028854695087";"0.0009894474120553502";"308757.2259310394";"2.646263973774068"
"428";"SideWind";"4";"0";"2.151989518377479";"0.5767073323721812";"2.6781360229084314";"0.0007397921997897066";"306202.9638745358";"2.645410984152759"
"13";"FICA";"1";"0";"1.839273925120282";"0.4999005719256715";"2.667347712622265";"0";"414317.3088265103";"2.6543444472191298"
"26";"FICA";"1";"0";"1.4799458591428214";"0.38530309135716134";"2.453088299457161";"0.0069790513902988046";"321620.5468852122";"2.657410509984075"
"39";"FICA";"1";"0";"1.5350505571977937";"0.27656052420204746";"2.5702138164259525";"0.014880926815482438";"295439.8217360523";"2.6371886787881755"
"52";"FICA";"1";"0";"2.0472098904437774";"0.46062632070225096";"2.42076931883546";"0";"426029.8626787184";"2.6448122189069503"
"65";"FICA";"1";"0";"1.909120474914047";"0.2699755215023121";"2.1992400369843894";"0";"285264.8795032711";"2.6596247807001427"
"78";"FICA";"1";"0";"1.3623918830160568";"0.2741801685556786";"2.418847400208779";"0.0030437232144010823";"414248.1998103488";"2.636940632714679"
"91";"FICA";"1";"0";"1.6545239554431976";"0.2842716433867163";"2.6085840625010013";"0.001731352361731007";"284483.3719771725";"2.657516782492427"
"104";"FICA";"1";"0";"1.9862743729106738";"0.4351328183111045";"2.572813465088062";"0.0009681116129693246";"395594.365819295";"2.620065190717486"
"117";"FICA";"1";"0";"1.6612095612914277";"0.31663089397251065";"2.641023449732146";"0";"216338.36173717817";"2.6734103517845558"
"130";"FICA";"1";"0";"1.6756676444666576";"0.2784477932697156";"2.6894165436627104";"0";"279791.19299767993";"2.651599373112586"
"143";"FICA";"1";"0";"2.112865018394883";"0.523392349892212";"2.4864536602774834";"0.007423911417754157";"352615.9111943173";"2.6496310863769397"
"156";"FICA";"1";"0";"2.0195978648464723";"0.4479886807274309";"2.5131326434340653";"0";"462241.3372567688";"2.624945097627762"
"169";"FICA";"1";"0";"1.9966905966189663";"0.2860068440654615";"2.2658278570776402";"0.009618302846165556";"356269.7209173861";"2.647094839400525"
"182";"FICA";"1";"0";"1.8047791824363584";"0.3693374118521153";"2.9272605091253228";"0.009655583990820555";"254629.5313199996";"2.6873871111894516"
"195";"FICA";"1";"0";"2.1243901986708313";"0.44288676408594974";"2.415236220114944";"0.011900916016692228";"358986.1072424237";"2.625206856180018"
"208";"FICA";"1";"0";"2.0128483660286007";"0.47384431875800503";"2.8857385763757675";"0.0006058059602766416";"234346.66994094505";"2.6486582036668262"
"221";"FICA";"1";"0";"1.7790150151972077";"0.4071045679249021";"2.5888164598161425";"0.007657762357928441";"257363.81857078854";"2.6287364286864916"
"234";"FICA";"1";"0";"1.6695545332236086";"0.3752006107816226";"2.500487729429144";"0.0026465010864720963";"544124.145933002";"2.6552068875722252"
"247";"FICA";"1";"0";"2.0490045283048115";"0.358636273733949";"2.385885297918848";"0.0027574824754136706";"320216.8388244409";"2.6155951458646634"
"260";"FICA";"1";"0";"1.892041502407369";"0.5183315083792168";"2.9062867676339446";"0.0018883781414159358";"209381.93701439913";"2.6590595033400994"
"273";"FICA";"1";"0";"1.7582761651012664";"0.47567580526884035";"2.9390757341923006";"0.002144526954677923";"182372.93424801808";"2.6391064031551275"
"286";"FICA";"1";"0";"1.9484771491300747";"0.41433637775210874";"2.555083718107966";"0.0006252063830047465";"257127.02721414264";"2.6558574407825217"
"299";"FICA";"1";"0";"2.1751454589906722";"0.41070310543443744";"2.462762793658414";"0";"339732.98910128186";"2.651394310962153"
"312";"FICA";"1";"0";"1.952888110212334";"0.46037181611415523";"2.5032198616285797";"0.0006004361132041771";"456385.4941594202";"2.6528598182268497"
"325";"FICA";"1";"0";"2.079177236141096";"0.5034867677052097";"2.465829382108509";"0.012539321767084137";"532156.3260081969";"2.6523440723889498"
"338";"FICA";"1";"0";"1.7650593159385384";"0.356091540623797";"2.259572900473544";"0.014796523237555004";"615002.0743796147";"2.62387089821343"
"351";"FICA";"1";"0";"1.7060140754433366";"0.4872388107258985";"2.889267609014677";"0.003657302223998724";"218116.38271640553";"2.634388871539879"
"364";"FICA";"1";"0";"1.8882468122053946";"0.497490485493433";"2.587095631989534";"0.0040035075585751765";"307045.0323957981";"2.653177347568826"
"377";"FICA";"1";"0";"2.096495504895979";"0.6251808855793692";"2.7108028649417157";"0.002233355089256498";"306886.4044757558";"2.6591300371171913"
"390";"FICA";"1";"0";"2.0717103107831";"0.4413339700969132";"2.3579930702081517";"0.009044123311784422";"409355.49724546995";"2.634197660553826"
"403";"FICA";"1";"0";"1.9945027042921786";"0.4355432430980728";"2.654147646816672";"0.001244894671980106";"267988.3024362164";"2.6458777897476784"
"416";"FICA";"1";"0";"2.0961028228754817";"0.4889066310374157";"2.518770468063079";"0.001094312938118682";"401428.0909160632";"2.6111260677732893"
"429";"FICA";"1";"0";"2.1161347841404394";"0.5497267151064609";"2.485930965928507";"0.007356177616866342";"324660.7361822512";"2.6255411687743773"
